"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HCPIXOE","Per head, index using current prices and current PPPs","2019","2019","OECDIDX","OECD=100","-2","Hundredths",,,127.96767,"P","Provisional value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HCPIXOE","Per head, index using current prices and current PPPs","2020","2020","OECDIDX","OECD=100","-2","Hundredths",,,126.254537,"P","Provisional value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HCPIXOE","Per head, index using current prices and current PPPs","2021","2021","OECDIDX","OECD=100","-2","Hundredths",,,122.507339,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2005","2005","OECDIDX","OECD=100","-2","Hundredths",,,125.774373,"B","Break"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2006","2006","OECDIDX","OECD=100","-2","Hundredths",,,126.368353,"B","Break"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2007","2007","OECDIDX","OECD=100","-2","Hundredths",,,128.160281,"B","Break"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2008","2008","OECDIDX","OECD=100","-2","Hundredths",,,130.058472,"B","Break"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2009","2009","OECDIDX","OECD=100","-2","Hundredths",,,130.210747,"B","Break"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2010","2010","OECDIDX","OECD=100","-2","Hundredths",,,129.15607,"B","Break"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2011","2011","OECDIDX","OECD=100","-2","Hundredths",,,130.580816,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2012","2012","OECDIDX","OECD=100","-2","Hundredths",,,129.872169,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2013","2013","OECDIDX","OECD=100","-2","Hundredths",,,127.825536,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2014","2014","OECDIDX","OECD=100","-2","Hundredths",,,125.796454,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2015","2015","OECDIDX","OECD=100","-2","Hundredths",,,123.454259,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2016","2016","OECDIDX","OECD=100","-2","Hundredths",,,122.643864,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2017","2017","OECDIDX","OECD=100","-2","Hundredths",,,122.138949,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2018","2018","OECDIDX","OECD=100","-2","Hundredths",,,122.377842,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2019","2019","OECDIDX","OECD=100","-2","Hundredths",,,122.432658,"P","Provisional value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2020","2020","OECDIDX","OECD=100","-2","Hundredths",,,119.686257,"P","Provisional value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","HVPIXOE","Per head, index using the price levels and PPPs of 2015","2021","2021","OECDIDX","OECD=100","-2","Hundredths",,,118.392235,"E","Estimated value"
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2005","2005","IDX","Index","-2","Hundredths","2015","2015",88.921699,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2006","2006","IDX","Index","-2","Hundredths","2015","2015",91.993092,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2007","2007","IDX","Index","-2","Hundredths","2015","2015",95.422057,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2008","2008","IDX","Index","-2","Hundredths","2015","2015",96.815623,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2009","2009","IDX","Index","-2","Hundredths","2015","2015",93.170923,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2010","2010","IDX","Index","-2","Hundredths","2015","2015",94.88256,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2011","2011","IDX","Index","-2","Hundredths","2015","2015",97.655785,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2012","2012","IDX","Index","-2","Hundredths","2015","2015",98.32028,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2013","2013","IDX","Index","-2","Hundredths","2015","2015",98.345356,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2014","2014","IDX","Index","-2","Hundredths","2015","2015",98.995687,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2016","2016","IDX","Index","-2","Hundredths","2015","2015",101.989437,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2017","2017","IDX","Index","-2","Hundredths","2015","2015",104.292942,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2018","2018","IDX","Index","-2","Hundredths","2015","2015",106.822448,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2019","2019","IDX","Index","-2","Hundredths","2015","2015",108.44336,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2020","2020","IDX","Index","-2","Hundredths","2015","2015",101.44446,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2021","2021","IDX","Index","-2","Hundredths","2015","2015",106.067132,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2005","2005","IDX","Index","-2","Hundredths","2015","2015",82.995782,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2006","2006","IDX","Index","-2","Hundredths","2015","2015",84.566196,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2007","2007","IDX","Index","-2","Hundredths","2015","2015",86.44456,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2008","2008","IDX","Index","-2","Hundredths","2015","2015",88.135694,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2009","2009","IDX","Index","-2","Hundredths","2015","2015",89.80081,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2010","2010","IDX","Index","-2","Hundredths","2015","2015",90.584821,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2011","2011","IDX","Index","-2","Hundredths","2015","2015",92.245612,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2012","2012","IDX","Index","-2","Hundredths","2015","2015",94.140555,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2013","2013","IDX","Index","-2","Hundredths","2015","2015",95.669292,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2014","2014","IDX","Index","-2","Hundredths","2015","2015",97.750776,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",101.848295,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",102.872414,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",104.763275,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2019","2019","IDX","Index","-2","Hundredths","2015","2015",106.383619,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2020","2020","IDX","Index","-2","Hundredths","2015","2015",109.105553,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","DOB","Deflator","2021","2021","IDX","Index","-2","Hundredths","2015","2015",111.225918,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2005","2005","PC","Percentage","0","Units",,,2.244065,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2006","2006","PC","Percentage","0","Units",,,3.454042,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2007","2007","PC","Percentage","0","Units",,,3.727415,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2008","2008","PC","Percentage","0","Units",,,1.460424,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2009","2009","PC","Percentage","0","Units",,,-3.764578,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2010","2010","PC","Percentage","0","Units",,,1.837094,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2011","2011","PC","Percentage","0","Units",,,2.922797,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2012","2012","PC","Percentage","0","Units",,,0.680446,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2013","2013","PC","Percentage","0","Units",,,0.025505,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2014","2014","PC","Percentage","0","Units",,,0.661273,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,1.014502,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,1.989437,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2017","2017","PC","Percentage","0","Units",,,2.258572,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2018","2018","PC","Percentage","0","Units",,,2.425385,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2019","2019","PC","Percentage","0","Units",,,1.517389,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2020","2020","PC","Percentage","0","Units",,,-6.453968,,
"AUT","Austria","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2021","2021","PC","Percentage","0","Units",,,4.556851,,
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2005","2005","EUR","Euro","6","Millions",,,310037.6,,
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2006","2006","EUR","Euro","6","Millions",,,325151.5,,
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2007","2007","EUR","Euro","6","Millions",,,343618.9,,
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2008","2008","EUR","Euro","6","Millions",,,351743.1,,
"BEL","Belgium","B1_GE","Gross domestic product (expenditure approach)","C","Current prices","2009","2009","EUR","Euro","6","Millions",,,346472.8,,
