"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2020","2020","AUD","Australian Dollar","0","Units",,,1.574384,,
"AUS","Australia","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2021","2021","AUD","Australian Dollar","0","Units",,,1.561392,,
"GRC","Greece","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.708018,,
"GRC","Greece","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.709185,,
"GRC","Greece","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.72922,,
"GRC","Greece","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.723468,,
"GRC","Greece","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.735159,,
"GRC","Greece","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.741749,,
"GRC","Greece","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.735113,,
"GRC","Greece","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.709416,,
"GRC","Greece","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.663,,
"GRC","Greece","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.638483,,
"GRC","Greece","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.631098,,
"GRC","Greece","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.605819,,
"GRC","Greece","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.59451,,
"GRC","Greece","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.586898,,
"GRC","Greece","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.576645,,
"GRC","Greece","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.575515,,
"GRC","Greece","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.576894,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","2005","2005","EUR","Euro","0","Units",,,0.8038,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","2006","2006","EUR","Euro","0","Units",,,0.796433,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","2007","2007","EUR","Euro","0","Units",,,0.729672,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.679923,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.716958,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.754309,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.718414,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.778338,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.752945,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.752728,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.901296,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.903421,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.885206,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.846773,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.893276,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.875506,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.845494,,
"GRC","Greece","EXC","Exchange rates, period-average","CD","National currency per US dollar","2022","2022","EUR","Euro","0","Units",,,0.949624,,
"ZAF","South Africa","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2005","2005","ZAR","Rand","0","Units",,,3.555619,,
"ZAF","South Africa","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2006","2006","ZAR","Rand","0","Units",,,3.658372,,
"ZAF","South Africa","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2007","2007","ZAR","Rand","0","Units",,,3.855828,,
"ZAF","South Africa","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2008","2008","ZAR","Rand","0","Units",,,4.080267,,
"ZAF","South Africa","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2009","2009","ZAR","Rand","0","Units",,,4.405504,,
"ZAF","South Africa","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2010","2010","ZAR","Rand","0","Units",,,4.61997,,
"ZAF","South Africa","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2011","2011","ZAR","Rand","0","Units",,,4.776628,,
"ZAF","South Africa","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2012","2012","ZAR","Rand","0","Units",,,5.107817,,
"ZAF","South Africa","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2013","2013","ZAR","Rand","0","Units",,,5.295738,,
"ZAF","South Africa","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2014","2014","ZAR","Rand","0","Units",,,5.571891,,
"ZAF","South Africa","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2015","2015","ZAR","Rand","0","Units",,,5.825256,,
"ZAF","South Africa","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2016","2016","ZAR","Rand","0","Units",,,6.159093,,
"ZAF","South Africa","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2017","2017","ZAR","Rand","0","Units",,,6.426701,,
"ZAF","South Africa","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2018","2018","ZAR","Rand","0","Units",,,6.525087,,
"ZAF","South Africa","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2019","2019","ZAR","Rand","0","Units",,,6.698856,,
"ZAF","South Africa","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2020","2020","ZAR","Rand","0","Units",,,6.96812,,
"ZAF","South Africa","PPPGDP","Purchasing Power Parities for GDP","CD","National currency per US dollar","2021","2021","ZAR","Rand","0","Units",,,7.168097,,
"BRA","Brazil","EXC","Exchange rates, period-average","CD","National currency per US dollar","2005","2005","BRL","Brazilian Real","0","Units",,,2.43439,,
"BRA","Brazil","EXC","Exchange rates, period-average","CD","National currency per US dollar","2006","2006","BRL","Brazilian Real","0","Units",,,2.175327,,
"BRA","Brazil","EXC","Exchange rates, period-average","CD","National currency per US dollar","2007","2007","BRL","Brazilian Real","0","Units",,,1.947058,,
"BRA","Brazil","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","BRL","Brazilian Real","0","Units",,,1.833767,,
"BRA","Brazil","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","BRL","Brazilian Real","0","Units",,,1.999428,,
"BRA","Brazil","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","BRL","Brazilian Real","0","Units",,,1.759227,,
"BRA","Brazil","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","BRL","Brazilian Real","0","Units",,,1.672829,,
"BRA","Brazil","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","BRL","Brazilian Real","0","Units",,,1.953069,,
"BRA","Brazil","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","BRL","Brazilian Real","0","Units",,,2.156089,,
"BRA","Brazil","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","BRL","Brazilian Real","0","Units",,,2.352952,,
"BRA","Brazil","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","BRL","Brazilian Real","0","Units",,,3.326904,,
"BRA","Brazil","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","BRL","Brazilian Real","0","Units",,,3.491313,,
"BRA","Brazil","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","BRL","Brazilian Real","0","Units",,,3.191389,,
"BRA","Brazil","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","BRL","Brazilian Real","0","Units",,,3.653825,,
"BRA","Brazil","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","BRL","Brazilian Real","0","Units",,,3.944471,,
"BRA","Brazil","EXC","Exchange rates, period-average","CD","National currency per US dollar","2020","2020","BRL","Brazilian Real","0","Units",,,5.155179,,
"BRA","Brazil","EXC","Exchange rates, period-average","CD","National currency per US dollar","2021","2021","BRL","Brazilian Real","0","Units",,,5.394401,,
"BRA","Brazil","EXC","Exchange rates, period-average","CD","National currency per US dollar","2022","2022","BRL","Brazilian Real","0","Units",,,5.164131,,
"GBR","United Kingdom","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2005","2005","GBP","Pound Sterling","0","Units",,,0.762904,,
"GBR","United Kingdom","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2006","2006","GBP","Pound Sterling","0","Units",,,0.749548,,
"GBR","United Kingdom","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2007","2007","GBP","Pound Sterling","0","Units",,,0.758791,,
"GBR","United Kingdom","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2008","2008","GBP","Pound Sterling","0","Units",,,0.763449,,
"GBR","United Kingdom","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2009","2009","GBP","Pound Sterling","0","Units",,,0.78304,,
"GBR","United Kingdom","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2010","2010","GBP","Pound Sterling","0","Units",,,0.777859,,
"GBR","United Kingdom","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2011","2011","GBP","Pound Sterling","0","Units",,,0.777677,,
"GBR","United Kingdom","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2012","2012","GBP","Pound Sterling","0","Units",,,0.787207,,
